DateTime,AddedIPs,RemovedIPs
1661008550,605,9
1661009262,11,9
1661009523,1,0
1661009766,12,15
1661009980,10,5
1661010699,17,8
1661011420,8,5
1661011925,7,10
1661012141,7,11
1661012859,6,10
1661013580,16,8
1661013845,14,14
1661014352,25,15
1661015020,10,9
1661015787,21,26
1661016460,7,16
1661017180,12,6
1661017684,12,11
1661017900,14,2
1661018619,15,10
1661019341,7,8
1661019850,2,12
1661020061,9,6
1661020780,19,5
1661021501,11,10
1661022009,16,15
1661022219,5,10
1661022940,6,8
1661023660,6,17
1661024170,9,18
1661024619,4,21
1661025340,4,9
1661026106,17,24
1661026780,11,174
1661027500,13,14
1661028008,10,9
1661028219,18,13
1661028988,8493,365
1661029659,16,6
1661029924,13,0
1661030380,11,13
1661031099,10,24
1661031872,24,37
1661032540,19,8
1661033260,9,9
1661033767,14,8
1661034275,13,21
1661034941,10,18
1661035715,22,28
1661036380,4,13
1661037100,6,12
1661037604,13,0
1661037820,9,11
1661038541,14,8
1661039260,10,8
1661039768,8,15
1661039980,8,8
1661040700,16,14
1661041420,13,18
1661041925,12,8
1661042141,6,14
1661042860,1,13
1661043642,18,20
1661044088,7,5
1661044299,1,5
1661045019,4,13
1661045740,8,12
1661046004,13,10
1661046459,5,16
1661047179,3,6
1661048190,17,20
1661048860,9,7
1661049581,11,5
1661050087,12,15
1661050300,8,8
1661051020,10,10
1661051741,8,10
1661052004,12,11
1661052461,4,4
1661053179,4,8
1661053949,19,14
1661054620,6,6
1661055339,15,7
1661055848,8,13
1661056061,7,7
1661056781,13,22
1661057500,10,5
1661057764,8,12
1661058272,28,7
1661058940,8,7
1661059708,30,13
1661060381,5,10
1661061101,6,4
1661061611,6,13
1661061820,10,6
1661062539,5,3
1661063555,21,19
1661064220,5,10
1661064939,13,5
1661065450,12,0
1661065659,10,7
1661066380,6,10
1661067100,13,6
1661067365,10,6
1661067820,13,9
1661068540,8,10
1661069306,25,29
1661069982,8,16
1661070699,10,10
1661071209,14,1
1661071659,14,19
1661072380,8,14
1661072886,3,16
1661073147,21,10
1661073820,4,14
1661074539,2,6
1661075047,12,14
1661075500,24,7
1661076220,14,7
1661076988,26,20
1661077660,12,11
1661077924,2,0
1661078379,9,6
1661078886,17,11
1661079100,9,2
1661079819,5,10
1661080540,15,11
1661081047,15,14
1661081260,18,8
1661081981,12,7
1661082701,3,4
1661083215,8,30
1661083422,12,6
1661084139,12,8
1661084860,9,11
1661085367,10,10
1661085819,13,12
1661086541,6,6
1661087308,15,23
1661087770,28,10
1661087980,35,4
1661088700,10,4
1661089206,10,11
1661089420,10,5
1661090139,10,10
1661090859,9,7
1661091369,14,9
1661091580,6,12
1661092300,7,10
1661093019,9,10
1661093526,12,15
1661093739,6,4
1661094460,3,4
1661095180,7,5
1661095446,15,8
1661095901,10,7
1661096619,5,10
1661096883,1,0
1661097394,24,24
1661098300,9,11
1661099021,6,10
1661099282,11,9
1661099741,9,12
1661100459,3,9
1661101238,17,22
1661101899,5,7
1661102404,13,8
1661102620,6,8
1661103124,9,15
1661103340,5,3
1661104060,7,19
1661104780,7,9
1661105046,12,14
1661105499,8,12
1661106220,8,5
1661106993,12,29
1661107659,12,13
1661108380,8,6
1661108890,10,7
1661109341,4,9
1661110060,5,6
1661110831,18,3
1661111499,7,5
1661112220,16,4
1661112725,4,19
1661112939,15,15
1661113661,11,10
1661114379,11,10
1661114644,9,0
1661115101,17,21
1661115819,347,44
1661116588,15,23
1661117048,24,7
1661117259,16,9
1661117980,8,8
1661118484,10,8
1661118701,5,17
1661119419,7,16
1661120139,8,6
1661120647,9,24
1661120861,10,8
1661121629,15,7
1661122299,8,9
1661122566,6,16
1661123020,7,4
1661123740,11,8
1661124509,12,21
1661125180,5,9
1661125902,3,9
1661126413,7,16
1661126620,3,10
1661127341,7,19
1661128060,10,9
1661128569,9,10
1661128780,10,8
1661129501,11,0
1661130219,5,6
1661130730,6,8
1661131180,9,2
1661131691,19,41
1661131899,7,6
1661132674,24,22
1661133340,11,4
1661134060,15,4
1661134573,6,14
1661134780,11,7
1661135499,8,12
1661136220,13,10
1661136735,11,12
1661137179,10,11
1661137901,10,5
1661138670,15,23
1661139341,5,2
1661140059,0,16
1661140570,18,15
1661140780,6,3
1661141500,6,13
1661142220,7,11
1661142729,14,15
1661142941,7,10
1661143659,8,11
1661144441,6,12
1661145028,8,11
1661145341,12,10
1661146059,5,12
1661146324,17,6
1661146830,27,18
1661147501,4,5
1661148220,4,8
1661148727,12,16
1661149179,9,6
1661149899,9,5
1661150673,30,19
1661151342,4,9
1661152060,7,10
1661152567,11,14
1661152779,5,7
1661153499,2,11
1661154220,7,9
1661154726,14,13
1661154941,8,11
1661155659,9,13
1661156381,19,7
1661156649,16,11
1661157099,23,5
1661157820,4,16
1661158587,21,17
1661159259,4,5
1661159980,9,4
1661160485,9,11
1661160996,30,17
1661161660,1,7
1661162434,19,43
1661163099,8,13
1661163819,10,10
