DateTime,AddedIPs,RemovedIPs
1660807473,16,13
1660809363,15,5
1660811530,17,6
1660813449,12,12
1660815388,18,12
1660817284,12,16
1660819208,11,25
1660821152,10,0
1660823046,10,15
1660824967,4,14
1660826911,12,23
1660828804,14,0
1660830724,6,13
1660832669,8,19
1660834566,4,17
1660836512,8,0
1660838414,7,31
1660840326,14,0
1660842270,5,12
1660844167,9,12
1660846326,10,16
1660848246,8,6
1660850187,10,2
1660852086,9,11
1660854008,8,1
1660855924,12,11
1660857873,13,7
1660859766,14,7
1660861925,10,6
1660864090,12,8
1660866030,12,9
1660867930,5,15
1660870088,8,10
1660872006,12,7
1660873950,11,14
1660875845,11,11
1660878011,7,8
1660879924,9,5
1660881872,9,13
1660883766,11,11
1660885926,8,8
1660888085,16,15
1660890250,9,5
1660892172,13,13
1660894114,15,18
1660896007,12,10
1660897924,9,12
1660899874,15,19
1660901767,15,14
1660903928,16,14
1660905844,17,7
1660907790,19,12
1660909688,9,7
1660911609,9,7
1660913549,10,20
1660915452,10,20
1660917365,12,12
1660919313,13,16
1660921205,12,18
1660923129,13,12
1660925311,14,3
1660927204,18,16
1660929367,14,14
1660931528,21,17
1660933448,10,8
1660935389,10,12
1660937285,5,16
1660939207,15,15
1660941150,14,13
1660943048,9,18
1660944991,14,12
1660946885,17,9
1660949046,13,9
1660951208,13,21
1660953124,9,9
1660955070,12,13
1660956967,8,11
1660959124,13,19
1660961047,12,7
1660962989,10,9
1660964885,16,9
1660966829,9,11
1660968729,10,6
1660970887,16,9
1660972807,15,7
1660974752,17,7
1660976644,12,15
1660978563,11,9
1660980513,10,21
1660982404,9,10
1660984323,17,12
1660986272,14,11
1660988165,10,14
1660990330,12,11
1660992487,19,13
1660994404,10,0
1660996352,17,19
1660998245,18,0
1661000166,7,26
1661002109,14,0
1661004008,15,10
1661005925,13,14
1661007872,14,18
1661009766,14,16
1661011925,7,14
1661013845,19,14
1661015787,15,11
1661017684,12,12
1661019850,3,15
1661022009,16,16
1661024170,10,18
1661026106,12,15
1661028008,11,10
1661029924,13,0
1661031872,14,22
1661033767,15,12
1661035715,13,14
1661037604,15,0
1661039768,9,18
1661041925,12,12
1661044088,7,6
1661046004,15,11
1661048190,15,7
1661050087,12,15
1661052004,12,12
1661053949,8,12
1661055848,8,14
1661057764,10,13
1661059708,17,9
1661061611,7,15
1661063555,15,14
1661065450,12,0
1661067365,10,7
1661069306,15,17
1661071209,16,3
1661073147,17,7
1661075047,12,14
1661076988,13,11
1661078886,18,11
1661081047,16,15
1661083215,8,32
1661085367,10,15
1661087308,8,16
1661089206,10,12
1661091369,17,10
1661093526,13,18
1661095446,17,11
1661097394,19,13
1661099282,11,9
1661101238,10,19
1661103124,11,15
1661105046,12,14
1661106993,7,10
1661108890,11,7
1661110831,9,0
1661112725,6,21
1661114644,10,0
1661116588,6,8
1661118484,10,8
1661120647,10,26
1661122566,8,17
1661124509,9,16
1661126413,8,16
1661128569,10,11
1661130730,7,11
1661132674,15,15
1661134573,7,15
1661136735,11,12
1661138670,9,16
1661140570,18,17
1661142729,16,17
1661145028,8,12
1661146830,19,15
1661148727,15,17
1661150673,23,17
1661152567,12,14
1661154726,14,14
1661156649,17,13
1661158587,17,10
1661160485,10,13
1661162434,15,23
